request_id,success,latency,prompt_tokens,generated_tokens,tokens_per_sec,ttft_ms,tbt_ms,tpot_ms,queue_waiting_before,queue_running_before,queue_waiting_after,queue_running_after,batch_size
3272,True,0.6668977737426758,0,100,149.9480189276884,39.162397384643555,6.340761377353861,6.668977737426758,0.0,0.0,0.0,0.0,0.0
3273,True,0.7147972583770752,0,99,138.50081101986373,68.26901435852051,6.59722697978117,7.220174327041164,0.0,0.0,0.0,0.0,0.0
3274,True,1.004791259765625,0,77,76.63283219438117,330.80101013183594,8.86829275833933,13.049237139813311,0.0,0.0,0.0,5.0,5.0
3275,True,0.8850882053375244,0,44,49.71255942024535,323.19045066833496,13.067389643469522,20.115641030398283,0.0,5.0,0.0,38.0,38.0
3276,False,0.1978607177734375,0,0,0,0,0,0,0.0,39.0,0.0,28.0,28.0
3277,True,0.7383396625518799,0,78,105.64243525860874,119.18520927429199,8.040966925682959,9.465893109639486,0.0,27.0,0.0,45.0,45.0
3278,True,0.816009521484375,0,78,95.58711993717043,226.99236869812012,7.649573412808505,10.461660531850962,0.0,34.0,0.0,54.0,54.0
3279,True,0.637420654296875,0,45,70.59702207114474,135.30659675598145,11.411683125929398,14.164903428819445,0.0,51.0,0.0,59.0,59.0
3280,True,0.6713414192199707,0,61,90.86285793430665,59.98563766479492,10.189263025919596,11.005597036392963,0.0,59.0,0.0,11.0,11.0
3281,True,0.7176549434661865,0,92,128.1953128555781,40.758371353149414,7.438423869374034,7.800597211588984,0.0,10.0,0.0,12.0,12.0
3282,True,0.8199465274810791,0,92,112.20243871588684,170.44878005981445,7.137337883750161,8.912462255229121,0.0,9.0,0.0,16.0,16.0
3283,True,0.6980528831481934,0,94,134.6602847280902,58.83145332336426,6.873348707793861,7.426094501576525,0.0,7.0,0.0,6.0,6.0
3284,True,0.8144888877868652,0,100,122.77638344670446,122.5426197052002,6.989356243249142,8.144888877868652,0.0,2.0,0.0,3.0,3.0
3285,True,0.7610893249511719,0,100,131.39062225897803,114.41969871520996,6.532016426625878,7.610893249511719,0.0,4.0,0.0,21.0,21.0
3286,True,0.7614238262176514,0,90,118.19961091455745,105.61847686767578,7.368599430898602,8.460264735751682,0.0,2.0,0.0,0.0,0.0
3287,True,0.7393686771392822,0,99,133.89801740458418,93.45054626464844,6.591001335455447,7.468370476154366,0.0,0.0,0.0,5.0,5.0
3288,True,0.7475748062133789,0,99,132.42821879118088,88.28926086425781,6.727403523970623,7.551260668822009,0.0,5.0,0.0,2.0,2.0
3289,True,0.6969563961029053,0,100,143.4809990397664,53.701162338256836,6.497527613784328,6.969563961029053,0.0,0.0,0.0,0.0,0.0
3290,True,0.7340879440307617,0,100,136.2234604357016,76.59006118774414,6.6413927559900765,7.340879440307617,0.0,0.0,0.0,0.0,0.0
3291,True,0.7271084785461426,0,100,137.5310602895878,110.73780059814453,6.225966443919172,7.271084785461426,0.0,0.0,0.0,27.0,27.0
3292,True,0.8059427738189697,0,100,124.07828849454009,193.99547576904297,6.181285838888149,8.059427738189697,0.0,0.0,0.0,30.0,30.0
3293,True,0.8462214469909668,0,100,118.17237716626612,215.23475646972656,6.373602934557982,8.462214469909668,0.0,0.0,0.0,30.0,30.0
3294,True,0.830406665802002,0,100,120.42292543909264,216.58754348754883,6.200193154691446,8.30406665802002,0.0,0.0,0.0,18.0,18.0
3295,True,0.7819161415100098,0,91,116.38076664367601,210.129976272583,6.3531796137491865,8.592485071538569,0.0,0.0,0.0,43.0,43.0
3296,True,0.9333460330963135,0,99,106.06998528892235,320.6958770751953,6.251532204297124,9.427737708043571,0.0,0.0,0.0,32.0,32.0
3297,True,0.8011023998260498,0,99,123.57970719036257,186.66768074035645,6.2697420314866665,8.091943432586362,0.0,4.0,0.0,19.0,19.0
3298,True,0.7387371063232422,0,100,135.36615278161477,171.48900032043457,5.729778848513209,7.387371063232422,0.0,0.0,0.0,0.0,0.0
3299,True,0.5133883953094482,0,100,194.7843015417681,28.992414474487305,4.892888695302636,5.133883953094482,0.0,0.0,0.0,11.0,11.0
3300,True,0.9277405738830566,0,99,106.71086593274202,143.16987991333008,8.005823407854352,9.371116907909663,0.0,0.0,0.0,0.0,0.0
3301,True,0.7878367900848389,0,100,126.92984290468515,40.711402893066406,7.546721082745177,7.878367900848389,0.0,0.0,0.0,0.0,0.0
3302,True,0.699878454208374,0,99,141.45313290430977,39.99137878417969,6.7335415859611665,7.069479335438121,0.0,0.0,0.0,0.0,0.0
3303,True,0.6857810020446777,0,100,145.81914591078908,62.27731704711914,6.298017020177359,6.857810020446777,0.0,0.0,0.0,10.0,10.0
3304,True,0.9245414733886719,0,99,107.08010711205918,135.43176651000977,8.052139866108798,9.338802761501736,0.0,0.0,0.0,0.0,0.0
3305,True,0.9366662502288818,0,99,105.69399716901144,168.70760917663574,7.83631266379843,9.46127525483719,0.0,0.0,0.0,15.0,15.0
3306,True,0.8002188205718994,0,100,124.96581863512299,145.26677131652832,6.615677265205768,8.002188205718994,0.0,0.0,0.0,16.0,16.0
3307,True,0.970679759979248,0,97,99.92997072698182,250.9000301361084,7.497705519199371,10.007007834837609,0.0,1.0,0.0,39.0,39.0
3308,True,0.8310320377349854,0,99,119.12898120008572,190.78898429870605,6.53309238200285,8.394263007424094,0.0,5.0,0.0,46.0,46.0
3309,True,0.8413529396057129,0,99,117.66762239684434,188.73095512390137,6.659408004916444,8.498514541471847,0.0,5.0,0.0,0.0,0.0
3310,True,0.6928002834320068,0,100,144.34174233390632,47.79815673828125,6.515172996906319,6.928002834320068,0.0,0.0,0.0,1.0,1.0
3311,True,0.7681825160980225,0,99,128.8756225576049,65.33432006835938,7.171920367649624,7.7594193545254795,0.0,1.0,0.0,0.0,0.0
3312,True,0.675957202911377,0,99,146.45897635767872,28.867006301879883,6.602961189892827,6.827850534458353,0.0,0.0,0.0,0.0,0.0
3313,True,0.7323007583618164,0,100,136.55591484529342,94.06137466430664,6.4468624615910075,7.323007583618164,0.0,0.0,0.0,0.0,0.0
3314,True,0.6738381385803223,0,100,148.40359171519333,44.94118690490723,6.3524944613678285,6.738381385803223,0.0,0.0,0.0,0.0,0.0
3315,True,0.7078425884246826,0,100,141.27434776501926,56.66637420654297,6.577537517354946,7.078425884246826,0.0,0.0,0.0,0.0,0.0
3316,True,0.706500768661499,0,100,141.54266270573916,65.23609161376953,6.477420980280096,7.06500768661499,0.0,0.0,0.0,0.0,0.0
3317,True,0.6838879585266113,0,99,144.76055436520414,49.92794990539551,6.468979679808324,6.907959177036478,0.0,0.0,0.0,0.0,0.0
3318,True,0.7376096248626709,0,100,135.5730682318823,97.18871116638184,6.468898118144334,7.376096248626709,0.0,0.0,0.0,1.0,1.0
3319,True,0.7323572635650635,0,100,136.54537884038598,47.90019989013672,6.913707713888149,7.323572635650635,0.0,0.0,0.0,2.0,2.0
3320,True,0.8131248950958252,0,100,122.98233715770711,97.16677665710449,7.231900186249704,8.131248950958252,0.0,2.0,0.0,1.0,1.0
3321,True,0.7257368564605713,0,100,137.79099009481396,82.64517784118652,6.495875541609947,7.257368564605713,0.0,2.0,0.0,2.0,2.0
3322,True,0.7327225208282471,0,100,136.47731188467233,71.92802429199219,6.674691884204595,7.327225208282471,0.0,0.0,0.0,0.0,0.0
3323,True,0.779895544052124,0,92,117.96451550677307,135.31875610351562,7.083261406028663,8.477125478827436,0.0,0.0,0.0,0.0,0.0
3324,True,0.7659332752227783,0,96,125.33728864577344,120.99790573120117,6.788793363069233,7.978471616903941,0.0,0.0,0.0,3.0,3.0
3325,True,0.7824397087097168,0,97,123.97121327080649,122.1468448638916,6.878050665060679,8.066388749584709,0.0,0.0,0.0,0.0,0.0
3326,True,0.7360954284667969,0,94,127.70083383861154,48.65765571594238,7.391804008073704,7.830802430497839,0.0,0.0,0.0,0.0,0.0
3327,True,0.7319955825805664,0,94,128.416075502278,93.48416328430176,6.86571418598134,7.78718704872943,0.0,0.0,0.0,0.0,0.0
3328,True,0.7732388973236084,0,100,129.32613755739317,54.22091484069824,7.262807903867779,7.732388973236084,0.0,0.0,0.0,0.0,0.0
3329,True,0.8359475135803223,0,100,119.62473525605083,103.87229919433594,7.394699135211983,8.359475135803223,0.0,0.0,0.0,0.0,0.0
3330,True,0.7259194850921631,0,99,136.37876105148342,49.9269962310791,6.897882539398816,7.332520051435991,0.0,0.0,0.0,0.0,0.0
3331,True,0.6666626930236816,0,100,150.00089407500073,45.9139347076416,6.270189477939798,6.666626930236816,0.0,0.0,0.0,0.0,0.0
3332,True,0.7197580337524414,0,100,138.9355801680356,74.70202445983887,6.515717265581844,7.197580337524414,0.0,1.0,0.0,1.0,1.0
3333,True,0.7666358947753906,0,100,130.44001811224618,123.96430969238281,6.491632172555635,7.666358947753906,0.0,0.0,0.0,0.0,0.0
3334,True,0.690018892288208,0,100,144.92356820605988,51.79786682128906,6.446677024918373,6.90018892288208,0.0,0.0,0.0,0.0,0.0
3335,True,0.7541599273681641,0,100,132.59786998889723,103.20234298706055,6.5753291351626615,7.541599273681641,0.0,0.0,0.0,1.0,1.0
3336,True,0.7221684455871582,0,100,138.47184906936099,70.18113136291504,6.585730446709527,7.221684455871582,0.0,1.0,0.0,2.0,2.0
3337,True,0.7062528133392334,0,100,141.59235632236292,61.67149543762207,6.510922403046579,7.062528133392334,0.0,2.0,0.0,3.0,3.0
3338,True,0.7059195041656494,0,84,118.99373725235499,153.93781661987305,6.650381777659956,8.403803621019636,0.0,1.0,0.0,63.0,63.0
3339,True,0.4854767322540283,0,13,26.777802387443113,46.260833740234375,36.6013248761495,37.34436401954064,0.0,63.0,0.0,27.0,27.0
3340,True,0.8496017456054688,0,94,110.64007399491734,42.04535484313965,8.683402051207839,9.03831644261137,0.0,59.0,0.0,0.0,0.0
3341,True,0.7840063571929932,0,98,124.99898642515222,56.299448013305664,7.502133084326675,8.000064869316256,0.0,0.0,0.0,0.0,0.0
3342,True,0.7837390899658203,0,98,125.04161302490843,158.91575813293457,6.441477647761709,7.997337652712452,0.0,0.0,0.0,18.0,18.0
3343,True,0.7900023460388184,0,99,125.3160835488651,139.21165466308594,6.640721340568698,7.979821677159781,0.0,5.0,0.0,8.0,8.0
3344,True,0.8013265132904053,0,100,124.79307540864984,150.94947814941406,6.569465001424153,8.013265132904053,0.0,0.0,0.0,2.0,2.0
3345,True,0.7943358421325684,0,97,122.11459543306302,115.78702926635742,7.068216800689697,8.189029300335756,0.0,0.0,0.0,0.0,0.0
3346,True,0.8046870231628418,0,100,124.27191830054322,120.72920799255371,6.90866479969988,8.046870231628418,0.0,0.0,0.0,0.0,0.0
3347,True,0.7656612396240234,0,96,125.3818203558804,90.48128128051758,7.10715745624743,7.975637912750244,0.0,0.0,0.0,0.0,0.0
3348,True,0.7346920967102051,0,100,136.11144103465756,75.12688636779785,6.662274851943508,7.346920967102051,0.0,0.0,0.0,0.0,0.0
3349,True,0.7278189659118652,0,100,137.39680426534727,120.61524391174316,6.133370929294163,7.278189659118652,0.0,0.0,0.0,2.0,2.0
3350,True,0.7594597339630127,0,100,131.67255027225738,114.63713645935059,6.513359570744062,7.594597339630127,0.0,0.0,0.0,0.0,0.0
3351,True,0.7042021751403809,0,100,142.00467355850648,63.013315200805664,6.4766551509048,7.042021751403809,0.0,0.0,0.0,0.0,0.0
3352,True,0.7093691825866699,0,100,140.97031905919047,61.620235443115234,6.5429186580157035,7.093691825866699,0.0,0.0,0.0,0.0,0.0
3353,True,0.6750748157501221,0,100,148.13172950154143,35.68601608276367,6.458472723912711,6.750748157501221,0.0,0.0,0.0,7.0,7.0
3354,True,0.7723891735076904,0,100,129.46841233657494,99.61199760437012,6.795729049528488,7.723891735076904,0.0,0.0,0.0,0.0,0.0
3355,True,0.7978136539459229,0,94,117.82199957983106,122.51615524291992,7.26126342691401,8.487379297297052,0.0,0.0,0.0,0.0,0.0
3356,True,0.7667455673217773,0,100,130.42136043811436,151.14545822143555,6.218182920205472,7.667455673217773,0.0,0.0,0.0,18.0,18.0
3357,True,0.7351367473602295,0,100,136.02911343921474,89.51234817504883,6.521458577628088,7.351367473602295,0.0,0.0,0.0,0.0,0.0
3358,True,0.692023515701294,0,100,144.50375996061405,53.31683158874512,6.451582667803524,6.9202351570129395,0.0,0.0,0.0,0.0,0.0
3359,True,0.7005801200866699,0,100,142.7388490378928,60.18185615539551,6.468669332639135,7.005801200866699,0.0,0.0,0.0,0.0,0.0
3360,True,0.7442498207092285,0,100,134.36348550908025,87.48531341552734,6.633984922158597,7.442498207092285,0.0,0.0,0.0,3.0,3.0
3361,True,0.1344923973083496,0,100,743.5364526273618,134.47213172912598,0.00020470282044073547,1.344923973083496,0.0,3.0,0.0,49.0,49.0
3362,True,0.7568230628967285,0,78,103.06239836489154,40.48490524291992,9.303092956542969,9.70285978072729,0.0,57.0,0.0,6.0,6.0
3363,True,0.7422127723693848,0,58,78.14470750057981,96.00996971130371,11.336891274703177,12.796771937403186,0.0,2.0,0.0,31.0,31.0
3364,True,0.7409398555755615,0,75,101.22279080498383,122.29728698730469,8.36003471065212,9.87919807434082,0.0,26.0,0.0,43.0,43.0
3365,True,0.6964879035949707,0,61,87.58228202549428,118.62993240356445,9.630966186523438,11.417834485163453,0.0,40.0,0.0,48.0,48.0
3366,True,0.6510124206542969,0,56,86.01986417358593,41.18180274963379,11.08782941644842,11.625221797398158,0.0,50.0,0.0,48.0,48.0
3367,True,0.7335612773895264,0,68,92.69845900534293,40.6649112701416,10.341736807752012,10.787665843963623,0.0,44.0,0.0,13.0,13.0
3368,True,0.7702598571777344,0,77,99.96626369980042,82.47494697570801,9.049801450026663,10.003374768542004,0.0,40.0,0.0,21.0,21.0
3369,True,0.718275785446167,0,78,108.59338652429891,56.51402473449707,8.594308580671038,9.2086639159765,0.0,29.0,0.0,28.0,28.0
3370,True,0.7015337944030762,0,85,121.16308676522866,63.66610527038574,7.593662965865362,8.253338757683249,0.0,28.0,0.0,28.0,28.0
3371,True,0.8308506011962891,0,89,107.11913775094409,156.90183639526367,7.658508690920743,9.33540001344145,0.0,24.0,0.0,11.0,11.0
3372,True,0.7789371013641357,0,100,128.38007051515734,127.23302841186523,6.582869423760308,7.789371013641357,0.0,0.0,0.0,0.0,0.0
3373,True,0.6761066913604736,0,100,147.90565051024456,49.80754852294922,6.326253968055802,6.761066913604736,0.0,0.0,0.0,19.0,19.0
3374,True,0.7186903953552246,0,98,136.35913410469593,73.39024543762207,6.652578865129923,7.333575462808414,0.0,0.0,0.0,0.0,0.0
3375,True,0.826380729675293,0,79,95.59758252233351,214.2333984375,7.848042708176833,10.460515565510038,0.0,0.0,0.0,41.0,41.0
3376,False,0.38262057304382324,0,0,0,0,0,0,0.0,8.0,0.0,15.0,15.0
3377,True,0.9508490562438965,0,33,34.705824003610694,344.77996826171875,18.939658999443054,28.81360776496656,0.0,15.0,0.0,28.0,28.0
3378,True,0.731034517288208,0,78,106.69810816778266,114.7928237915039,8.003138876580573,9.372237401130873,0.0,27.0,0.0,45.0,45.0
3379,True,0.8115520477294922,0,78,96.11213503585303,223.83642196655273,7.632670464453759,10.404513432429386,0.0,29.0,0.0,54.0,54.0
3380,True,0.6309041976928711,0,45,71.32620160803928,125.87857246398926,11.477855118838223,14.020093282063803,0.0,51.0,0.0,59.0,59.0
3381,True,0.6794416904449463,0,64,94.19498523572831,40.261030197143555,10.145724765838139,10.616276413202286,0.0,59.0,0.0,11.0,11.0
3382,True,0.6964218616485596,0,90,129.23201432383718,40.12250900268555,7.374150029728922,7.738020684983995,0.0,10.0,0.0,12.0,12.0
3383,True,0.717679500579834,0,92,128.19092634758348,73.16899299621582,7.08253305036943,7.800864136737326,0.0,12.0,0.0,16.0,16.0
3384,True,0.8059828281402588,0,94,116.62779493317186,165.0710105895996,6.891524919899561,8.574285405747434,0.0,7.0,0.0,28.0,28.0
3385,True,0.837822437286377,0,100,119.35703264750225,193.50171089172363,6.508290165602559,8.37822437286377,0.0,2.0,0.0,32.0,32.0
3386,True,0.8305847644805908,0,100,120.39710367494564,183.9921474456787,6.531238555908203,8.305847644805908,0.0,3.0,0.0,21.0,21.0
3387,True,0.787301778793335,0,89,113.04432734345734,197.79586791992188,6.698930805379694,8.846087402172303,0.0,2.0,0.0,47.0,47.0
3388,True,0.8891732692718506,0,83,93.34513628369554,401.98779106140137,5.941286319639625,10.712930955082538,0.0,46.0,0.0,59.0,59.0
3389,True,0.5206022262573242,0,23,44.179603620502995,32.149553298950195,22.202394225380637,22.634879402492356,0.0,59.0,0.0,52.0,52.0
3390,True,0.7658612728118896,0,92,120.12619421558998,38.693904876708984,7.990850197089897,8.324579052303148,0.0,59.0,0.0,0.0,0.0
3391,True,0.7393743991851807,0,98,132.54448640364043,28.669357299804688,7.326856101911092,7.5446367263793945,0.0,0.0,0.0,0.0,0.0
3392,True,0.6710174083709717,0,100,149.0274302164081,35.53295135498047,6.419034919353447,6.710174083709717,0.0,0.0,0.0,0.0,0.0
3393,True,0.690354585647583,0,100,144.85309734880025,53.911447525024414,6.428718566894531,6.90354585647583,0.0,0.0,0.0,0.0,0.0
3394,True,0.7451472282409668,0,100,134.201666744524,128.93128395080566,6.224403477678395,7.451472282409668,0.0,0.0,0.0,6.0,6.0
3395,True,0.7349765300750732,0,100,136.05876637963613,78.3693790435791,6.6323954649645875,7.349765300750732,0.0,0.0,0.0,0.0,0.0
3396,True,0.7583105564117432,0,100,131.87209271250416,134.74106788635254,6.298681702276673,7.583105564117432,0.0,0.0,0.0,18.0,18.0
3397,True,0.7381057739257812,0,90,121.93374334590935,82.52620697021484,7.366062550062544,8.201175265842014,0.0,0.0,0.0,0.0,0.0
3398,True,0.6748244762420654,0,95,140.7773478061022,26.163816452026367,6.900645316915309,7.103415539390163,0.0,5.0,0.0,4.0,4.0
3399,True,0.7040524482727051,0,98,139.1941754345566,31.33845329284668,6.935195824534623,7.184208655843929,0.0,4.0,0.0,0.0,0.0
3400,True,0.8788735866546631,0,99,112.64418626668797,95.46923637390137,7.9939219416404255,8.877510976309727,0.0,0.0,0.0,0.0,0.0
3401,True,0.6705968379974365,0,100,149.1208940063363,43.778419494628906,6.3314991767960365,6.705968379974365,0.0,0.0,0.0,15.0,15.0
3402,True,0.7725541591644287,0,100,129.44076323161212,93.43576431274414,6.8597817661786324,7.725541591644287,0.0,0.0,0.0,0.0,0.0
3403,True,0.6779415607452393,0,100,147.50533938363836,55.332183837890625,6.288983605124733,6.779415607452393,0.0,0.0,0.0,10.0,10.0
3404,True,0.9124822616577148,0,99,108.49525975457955,117.57898330688477,8.111257942355408,9.21699254199712,0.0,0.0,0.0,0.0,0.0
3405,True,0.8976221084594727,0,98,109.17734654306888,58.252811431884766,8.653291721933895,9.159409269994619,0.0,0.0,0.0,0.0,0.0
3406,True,0.8179631233215332,0,97,118.5872531833813,38.15627098083496,8.122988045215607,8.432609518778692,0.0,0.0,0.0,1.0,1.0
3407,True,0.8010079860687256,0,95,118.60056535297653,55.525779724121094,7.930661769623452,8.431663011249743,0.0,0.0,0.0,5.0,5.0
3408,True,0.7296719551086426,0,98,134.30692972900206,27.739524841308594,7.236416806879732,7.445632194986149,0.0,5.0,0.0,5.0,5.0
3409,True,0.6989762783050537,0,100,143.06637164066544,62.68954277038574,6.4271387427744235,6.989762783050537,0.0,0.0,0.0,0.0,0.0
3410,True,0.6867885589599609,0,100,145.60522113448587,42.74487495422363,6.505491757633711,6.867885589599609,0.0,0.0,0.0,8.0,8.0
3411,True,0.7787866592407227,0,100,128.40487033701234,122.40052223205566,6.6301630000875456,7.787866592407227,0.0,1.0,0.0,37.0,37.0
3412,True,0.8531873226165771,0,100,117.20755495207945,230.55291175842285,6.2892364733146895,8.531873226165771,0.0,0.0,0.0,24.0,24.0
3413,True,0.9135746955871582,0,100,109.46012458864088,270.07246017456055,6.500022579925229,9.135746955871582,0.0,0.0,0.0,6.0,6.0
3414,True,0.7221288681030273,0,100,138.47943825136323,74.89418983459473,6.537724022913461,7.221288681030273,0.0,0.0,0.0,0.0,0.0
3415,True,0.7019391059875488,0,100,142.46250016133712,48.8436222076416,6.596924078584921,7.019391059875488,0.0,0.0,0.0,0.0,0.0
3416,True,0.6851992607116699,0,100,145.94294788954792,46.14520072937012,6.455091514972725,6.851992607116699,0.0,0.0,0.0,5.0,5.0
3417,True,0.666287899017334,0,99,148.58441845635926,27.254343032836914,6.520750571270378,6.730180798154889,0.0,0.0,0.0,0.0,0.0
3418,True,0.7204911708831787,0,100,138.79420601007493,80.12151718139648,6.468380340422042,7.204911708831787,0.0,0.0,0.0,1.0,1.0
3419,True,0.6769511699676514,0,100,147.7211421390683,62.89553642272949,6.202582157019413,6.769511699676514,0.0,0.0,0.0,1.0,1.0
3420,True,0.7968184947967529,0,100,125.49909502980013,117.58685111999512,6.860925693704624,7.968184947967529,0.0,2.0,0.0,2.0,2.0
3421,True,0.78517746925354,0,100,127.35974211673312,140.44928550720215,6.512405896427656,7.8517746925354,0.0,2.0,0.0,2.0,2.0
3422,True,0.723621129989624,0,100,138.19386396501977,53.12633514404297,6.7726746954099095,7.23621129989624,0.0,0.0,0.0,0.0,0.0
3423,True,0.7532992362976074,0,99,131.42187756166513,106.32848739624023,6.601742335728237,7.6090831949253275,0.0,0.0,0.0,0.0,0.0
3424,True,0.7560241222381592,0,100,132.27091181159227,109.2839241027832,6.532729274094707,7.560241222381592,0.0,0.0,0.0,3.0,3.0
3425,True,0.7796797752380371,0,97,124.41005022912874,109.82489585876465,6.977654993534088,8.037935827196259,0.0,0.0,0.0,0.0,0.0
3426,True,0.7619724273681641,0,94,123.36404392567579,52.864789962768555,7.62481330543436,8.106089652852809,0.0,0.0,0.0,0.0,0.0
3427,True,0.7277498245239258,0,97,133.28756219687827,87.29195594787598,6.671436131000519,7.5025755105559355,0.0,0.0,0.0,0.0,0.0
3428,True,0.7794110774993896,0,100,128.30199991618454,60.23430824279785,7.2644118106726445,7.7941107749938965,0.0,0.0,0.0,0.0,0.0
3429,True,0.8263208866119385,0,100,121.01836177712711,95.02077102661133,7.3868698543972435,8.263208866119385,0.0,0.0,0.0,0.0,0.0
3430,True,0.742307186126709,0,100,134.71511776922281,50.782203674316406,6.98510083285245,7.42307186126709,0.0,0.0,0.0,0.0,0.0
3431,True,0.8146727085113525,0,100,122.74868048879348,36.597251892089844,7.859348046659219,8.146727085113525,0.0,0.0,0.0,1.0,1.0
3432,True,0.6697475910186768,0,100,149.309980865928,41.04423522949219,6.350538947365501,6.697475910186768,0.0,1.0,0.0,1.0,1.0
3433,True,0.6665527820587158,0,100,150.0256284148119,30.425071716308594,6.425532427701083,6.665527820587158,0.0,0.0,0.0,0.0,0.0
3434,True,0.777045488357544,0,100,128.6925945756045,144.83189582824707,6.385995884134312,7.7704548835754395,0.0,0.0,0.0,0.0,0.0
3435,True,0.7591428756713867,0,100,131.72750901674456,104.51841354370117,6.612368304320056,7.591428756713867,0.0,0.0,0.0,1.0,1.0
3436,True,0.7040553092956543,0,100,142.034295714695,64.54825401306152,6.459667225076695,7.040553092956543,0.0,1.0,0.0,2.0,2.0
3437,True,0.6944315433502197,0,100,144.00267522059755,46.68831825256348,6.5428608595722855,6.944315433502197,0.0,2.0,0.0,3.0,3.0
3438,True,0.7023065090179443,0,100,142.38797265289898,64.00108337402344,6.447529551958797,7.023065090179443,0.0,0.0,0.0,1.0,1.0
3439,True,0.7717733383178711,0,100,129.57172143048675,101.1958122253418,6.773510364571003,7.717733383178711,0.0,1.0,0.0,2.0,2.0
3440,True,0.8439040184020996,0,99,117.31191917707983,110.16082763671875,7.487175415973274,8.524283014162622,0.0,0.0,0.0,0.0,0.0
3441,True,0.7307167053222656,0,97,132.74638350743658,30.190706253051758,7.297145823637645,7.533161910538821,0.0,0.0,0.0,5.0,5.0
3442,True,0.7287662029266357,0,99,135.8460362218063,75.86288452148438,6.662278759236238,7.361274777036725,0.0,5.0,0.0,1.0,1.0
3443,True,0.7184505462646484,0,100,139.18842503484436,69.36764717102051,6.556392920137656,7.184505462646484,0.0,0.0,0.0,2.0,2.0
3444,True,0.8004133701324463,0,100,124.93544427356674,124.56965446472168,6.826704198663885,8.004133701324463,0.0,0.0,0.0,0.0,0.0
3445,True,0.8378956317901611,0,97,115.76620800941501,174.52216148376465,6.91014031569163,8.638099296805786,0.0,0.0,0.0,24.0,24.0
3446,True,0.9028720855712891,0,100,110.75766057904576,234.2367172241211,6.7538926095673535,9.02872085571289,0.0,0.0,0.0,0.0,0.0
3447,True,0.7819271087646484,0,100,127.8891585661841,123.23522567749023,6.65345336451675,7.819271087646484,0.0,0.0,0.0,0.0,0.0
3448,True,0.6592426300048828,0,100,151.68921949003712,49.09515380859375,6.163105820164536,6.592426300048828,0.0,0.0,0.0,2.0,2.0
3449,True,0.7441554069519043,0,100,134.3805327029803,110.67795753479004,6.398762115324386,7.441554069519043,0.0,0.0,0.0,0.0,0.0
3450,True,0.7235064506530762,0,100,138.2157683732254,84.57803726196289,6.4538223574859925,7.235064506530762,0.0,0.0,0.0,0.0,0.0
3451,True,0.7344605922698975,0,100,136.1543438170639,89.13588523864746,6.518431384154041,7.344605922698975,0.0,0.0,0.0,0.0,0.0
3452,True,0.7120916843414307,0,100,140.4313548366792,72.79682159423828,6.457523866133257,7.120916843414307,0.0,0.0,0.0,7.0,7.0
3453,True,0.7790329456329346,0,100,128.36427594054294,106.38236999511719,6.794450258967852,7.790329456329346,0.0,0.0,0.0,0.0,0.0
3454,True,0.7804865837097168,0,100,128.12520046749785,103.29890251159668,6.840279608061819,7.804865837097168,0.0,0.0,0.0,0.0,0.0
3455,True,0.7649486064910889,0,100,130.72773667594743,147.4323272705078,6.237538173945263,7.649486064910889,0.0,0.0,0.0,18.0,18.0
3456,True,0.7123582363128662,0,100,140.3788078840717,74.58090782165527,6.442195237284959,7.123582363128662,0.0,0.0,0.0,0.0,0.0
3457,True,0.6925406455993652,0,100,144.39585695862536,61.536550521850586,6.373778738156713,6.925406455993652,0.0,0.0,0.0,0.0,0.0
3458,True,0.7721014022827148,0,100,129.51666672842504,122.76124954223633,6.558991441823015,7.721014022827148,0.0,0.0,0.0,0.0,0.0
3459,True,0.7398884296417236,0,100,135.15551263373996,83.22620391845703,6.632951774982491,7.398884296417236,0.0,0.0,0.0,3.0,3.0
3460,True,0.8028624057769775,0,91,113.34445272964787,143.60618591308594,7.325069109598796,8.822663799747007,0.0,3.0,0.0,18.0,18.0
3461,True,0.7639899253845215,0,58,75.91723146193085,171.7238426208496,10.390633030941611,13.172240092836578,0.0,8.0,0.0,45.0,45.0
3462,True,0.15925955772399902,0,100,627.9057999979042,159.2235565185547,0.00036364853984177713,1.5925955772399902,0.0,31.0,0.0,20.0,20.0
3463,True,0.50225830078125,0,54,107.51440029165147,130.03277778625488,7.023123075377266,9.301079644097221,0.0,35.0,0.0,60.0,60.0
3464,True,0.7428994178771973,0,58,78.07248007507191,152.44174003601074,10.358906628792745,12.808610653055124,0.0,53.0,0.0,55.0,55.0
3465,True,0.6589956283569336,0,57,86.49526271079743,84.18536186218262,10.264469044549125,11.561326813279537,0.0,55.0,0.0,58.0,58.0
3466,True,0.788780689239502,0,71,90.01234559691645,119.47298049926758,9.561538696289062,11.109587172387352,0.0,55.0,0.0,6.0,6.0
3467,True,0.7909433841705322,0,76,96.08778772415135,104.7821044921875,9.14881706237793,10.40714979171753,0.0,13.0,0.0,21.0,21.0
3468,True,0.6905922889709473,0,80,115.84259088558335,41.83077812194824,8.212171023405052,8.63240361213684,0.0,31.0,0.0,28.0,28.0
3469,True,0.6883361339569092,0,84,122.03340178747396,43.08271408081055,7.774137588868658,8.1944777852013,0.0,28.0,0.0,28.0,28.0
3470,True,0.7595112323760986,0,87,114.54735136414533,172.01542854309082,6.831346556197765,8.730014165242514,0.0,24.0,0.0,31.0,31.0
